NAME,ID,Price,Discount
Luci,67351900000000000,3785.0,151.4
Ericka,66171900000000000,7975.0,319.0
Neila,66568100000000000,8124.0,324.96
Alie,66204000000000000,4013.0,160.52
Aigneis,69804600000000000,6923.0,276.92
Tina,63065100000000000,5649.0,225.96
Corene,64771300000000000,4470.0,178.8
Basia,63037700000000000,7702.0,308.08
Vere,63373100000000000,2818.0,112.72
Yetty,68178200000000000,8117.0,324.68
Kassey,61814100000000000,4959.0,198.36
Yetty,66048700000000000,8751.0,350.04
Netty,64416700000000000,4755.0,190.20000000000002
Sissy,62544500000000000,4469.0,178.76
Evita,63405600000000000,8830.0,353.2
Alleen,69918200000000000,9065.0,362.6
Queenie,67807000000000000,3673.0,146.92000000000002
Dolli,69854600000000000,8444.0,337.76
Mariann,60299500000000000,7869.0,314.76
Orsola,62270700000000000,1626.0,65.04
Kenna,68506500000000000,9447.0,377.88
Shauna,63750100000000000,9012.0,360.48
Averyl,68714200000000000,4583.0,183.32
Caritta,60842600000000000,4987.0,199.48000000000002
Lindie,61379000000000000,3950.0,158.0
Cristabel,68024900000000000,1712.0,68.48
Riannon,63026200000000000,8074.0,322.96
Riannon,69239700000000000,1802.0,72.08
Tarra,60472000000000000,1588.0,63.52
Emmey,60897800000000000,1799.0,71.96000000000001
Vevay,65554400000000000,2283.0,91.32000000000001
Starla,66412800000000000,2821.0,112.84
Aurore,67644900000000000,5398.0,215.92000000000002
Rosabelle,61354200000000000,9975.0,399.0
Jaime,67559500000000000,7830.0,313.2
Kittie,60094300000000000,9027.0,361.08
Di,63054600000000000,2252.0,90.08
Zsa Zsa,67520100000000000,6195.0,247.8
Ronna,61764000000000000,9131.0,365.24
Gabriellia,63824200000000000,6741.0,269.64
Jacquetta,65800800000000000,8420.0,336.8
Arabel,67448700000000000,7114.0,284.56
Lanae,69468500000000000,4996.0,199.84
Nerta,65520900000000000,3854.0,154.16
Wynne,64543500000000000,5836.0,233.44
Shirlee,66399300000000000,3309.0,132.36
Linzy,63663400000000000,4012.0,160.48
Olwen,67167400000000000,9113.0,364.52
Alia,66757600000000000,9040.0,361.6
Amelia,67407100000000000,4313.0,172.52
Bobbi,64012300000000000,4781.0,191.24
Valli,68110600000000000,7434.0,297.36
Isa,65165700000000000,5677.0,227.08
Veda,66112200000000000,6206.0,248.24
Arlena,67516200000000000,1923.0,76.92
Rivalee,66358500000000000,7462.0,298.48
Mary,69061900000000000,9237.0,369.48
Celisse,68207200000000000,2800.0,112.0
Rochette,67308100000000000,7224.0,288.96
Daryl,67909300000000000,7022.0,280.88
Edee,69259100000000000,9494.0,379.76
Kristina,67913500000000000,4255.0,170.20000000000002
Raf,67047800000000000,4197.0,167.88
Adore,61705000000000000,8626.0,345.04
Jsandye,61161900000000000,3910.0,156.4
Sissy,64977800000000000,8159.0,326.36
Sharai,65544000000000000,5075.0,203.0
Nollie,67289000000000000,1973.0,78.92
Anthia,63153100000000000,3506.0,140.24
Korrie,60824600000000000,6369.0,254.76000000000002
Debee,62268300000000000,9928.0,397.12
Zondra,68896900000000000,3128.0,125.12
Elvira,60962100000000000,4933.0,197.32
Leona,65582200000000000,5926.0,237.04
Maryellen,67367200000000000,7933.0,317.32
Carlie,67074000000000000,2662.0,106.48
Winny,66943300000000000,3608.0,144.32
Emmey,66665300000000000,9220.0,368.8
Emmey,65833600000000000,4329.0,173.16
Bettine,65185900000000000,6865.0,274.6
Gilda,65892500000000000,1116.0,44.64
Vonny,69595500000000000,9432.0,377.28000000000003
Roslyn,66435400000000000,1917.0,76.68
Candi,66817300000000000,7985.0,319.40000000000003
Goldie,64375900000000000,7081.0,283.24
Gabriellia,66076800000000000,4890.0,195.6
Dulcinea,66303100000000000,5479.0,219.16
Lyssa,62017100000000000,9246.0,369.84000000000003
Felice,65349700000000000,4187.0,167.48
Helsa,62228000000000000,4628.0,185.12
Tobe,63239500000000000,1891.0,75.64
Cacilie,61892700000000000,4871.0,194.84
Dagmar,65523300000000000,2745.0,109.8
Tobe,62885400000000000,6263.0,250.52
Cordi,61519700000000000,8374.0,334.96
Linzy,67595300000000000,6064.0,242.56
Blake,63404900000000000,9235.0,369.40000000000003
Minda,62039100000000000,2656.0,106.24000000000001
Agnese,61105000000000000,7994.0,319.76
Barbi,63594200000000000,2251.0,90.04
Clary,68889200000000000,1708.0,68.32000000000001
Dorice,63759800000000000,6471.0,258.84000000000003
Brianna,63180000000000000,2254.0,90.16
Deane,62637400000000000,8354.0,334.16
Susan,64899900000000000,3886.0,155.44
Livvyy,68608000000000000,2926.0,117.04
Annaliese,68164300000000000,3472.0,138.88
Edyth,67655000000000000,5409.0,216.36
Magdalena,68202400000000000,6409.0,256.36
Max,68029600000000000,9220.0,368.8
Deane,67139100000000000,4758.0,190.32
Hettie,66448400000000000,2238.0,89.52
Gerianna,66705700000000000,1969.0,78.76
Rani,63743200000000000,6086.0,243.44
Susan,66985600000000000,4056.0,162.24
Amalie,63794600000000000,4204.0,168.16
Beverley,61115700000000000,3755.0,150.20000000000002
Fanny,67911700000000000,4516.0,180.64000000000001
Letizia,66480300000000000,2576.0,103.04
Charlena,67395600000000000,9132.0,365.28000000000003
Aaren,64918700000000000,2784.0,111.36
Mildrid,63514900000000000,2515.0,100.60000000000001
Shell,63211100000000000,5331.0,213.24
Dorthy,60948600000000000,9667.0,386.68
Corene,65309600000000000,9461.0,378.44
Lanna,65252400000000000,5733.0,229.32
Andeee,67524700000000000,4671.0,186.84
Frances,62511500000000000,5016.0,200.64000000000001
Edyth,66609800000000000,6819.0,272.76
Latisha,68544900000000000,8729.0,349.16
Jan,65147500000000000,5329.0,213.16
Natka,66153200000000000,6027.0,241.08
Melina,60653700000000000,4952.0,198.08
Adele,62291300000000000,3767.0,150.68
Bill,63224600000000000,7004.0,280.16
Konstance,68937800000000000,6137.0,245.48000000000002
Margalo,63088500000000000,2209.0,88.36
Ronna,65946500000000000,2383.0,95.32000000000001
Ingrid,67502100000000000,9158.0,366.32
Carmencita,60969100000000000,8406.0,336.24
Danny,61517700000000000,9451.0,378.04
Cassondra,66573100000000000,4344.0,173.76
Agathe,62660000000000000,4611.0,184.44
Bertine,69584400000000000,3391.0,135.64000000000001
Layla,68562700000000000,6083.0,243.32
Concettina,66681700000000000,6975.0,279.0
Correy,60756200000000000,6460.0,258.4
Corly,67967200000000000,2050.0,82.0
Karena,67255400000000000,9193.0,367.72
Ronna,60236600000000000,7922.0,316.88
Laure,67209100000000000,1353.0,54.120000000000005
Nikki,61237400000000000,7414.0,296.56
Rhoda,63900300000000000,6339.0,253.56
Shel,66549600000000000,7019.0,280.76
Gerianna,67725800000000000,3772.0,150.88
Vivia,69048500000000000,1539.0,61.56
Dulcinea,66647000000000000,4982.0,199.28
Jan,65441600000000000,2773.0,110.92
Mathilda,67302000000000000,7065.0,282.6
Jorry,61224600000000000,9275.0,371.0
Basia,68238700000000000,7718.0,308.72
Britte,63159600000000000,5910.0,236.4
Dulcinea,63985600000000000,8689.0,347.56
Charissa,62976100000000000,1922.0,76.88
Emelina,66329400000000000,7922.0,316.88
Bibby,65587900000000000,2235.0,89.4
Theodora,66286800000000000,3898.0,155.92000000000002
Dominga,68324600000000000,5157.0,206.28
Valli,69205700000000000,4823.0,192.92000000000002
Vevay,69707500000000000,5514.0,220.56
Britni,65524900000000000,3821.0,152.84
Carly,69005700000000000,8543.0,341.72
Blondelle,64330800000000000,6263.0,250.52
Farrah,64150900000000000,7376.0,295.04
Jenda,65784100000000000,7813.0,312.52
Britni,66997500000000000,8463.0,338.52
Marline,67250000000000000,2798.0,111.92
Minne,67295200000000000,2638.0,105.52
Cathyleen,62077000000000000,5224.0,208.96
Lynea,68595300000000000,8018.0,320.72
Wynne,64886600000000000,1601.0,64.04
Catharine,64122600000000000,3326.0,133.04
Taffy,66255600000000000,5415.0,216.6
Minda,61008100000000000,6195.0,247.8
Gabi,62545900000000000,7362.0,294.48
Dotty,65651800000000000,8903.0,356.12
Janenna,69257500000000000,1340.0,53.6
Demetris,68979800000000000,4914.0,196.56
Genevra,60084800000000000,9244.0,369.76
Mildrid,66048000000000000,7973.0,318.92
Marita,65406700000000000,5747.0,229.88
Brena,61307300000000000,2087.0,83.48
Bettine,63048300000000000,1686.0,67.44
Gaylene,64181800000000000,4392.0,175.68
Kaia,60172800000000000,4936.0,197.44
Vanessa,63759000000000000,8826.0,353.04
Alleen,62560700000000000,7156.0,286.24
Chrystel,63428600000000000,5255.0,210.20000000000002
Ermengarde,63247900000000000,2779.0,111.16
Marita,67431200000000000,8994.0,359.76
Keelia,60101600000000000,3693.0,147.72
Gabi,63425600000000000,4502.0,180.08
Goldie,68226800000000000,4436.0,177.44
Wanda,60597800000000000,5360.0,214.4
Jennica,67614800000000000,6824.0,272.96
Wendi,61892100000000000,5689.0,227.56
Christy,68506200000000000,8602.0,344.08
Yvonne,67570900000000000,2785.0,111.4
Vere,63908400000000000,2915.0,116.60000000000001
Corly,62695600000000000,8686.0,347.44
June,61316900000000000,1938.0,77.52
Sheelagh,60141100000000000,2096.0,83.84
Gloria,68712400000000000,4416.0,176.64000000000001
Micheline,69139100000000000,8009.0,320.36
Dyann,63948500000000000,9917.0,396.68
Tressa,68324500000000000,2564.0,102.56
Charissa,62879800000000000,1576.0,63.04
Gui,63949000000000000,7409.0,296.36
Lilith,64730500000000000,3007.0,120.28
Kary,69691900000000000,2678.0,107.12
Violet,60442700000000000,4389.0,175.56
Yolane,68160300000000000,2004.0,80.16
Alameda,68305800000000000,5421.0,216.84
Rosaline,62597900000000000,5536.0,221.44
Trudie,60847700000000000,9749.0,389.96000000000004
Perry,61119000000000000,4243.0,169.72
Glenda,66038200000000000,4966.0,198.64000000000001
Rosanne,61972000000000000,1851.0,74.04
Vonny,67654400000000000,3786.0,151.44
Bernie,66245900000000000,1077.0,43.08
Annabela,60230000000000000,7560.0,302.40000000000003
Eugine,66421400000000000,3237.0,129.48
Gabi,65378300000000000,9249.0,369.96
Violet,64417800000000000,8945.0,357.8
Gertrud,63323300000000000,5748.0,229.92000000000002
Margarette,62586700000000000,9860.0,394.40000000000003
Daphne,61237300000000000,7784.0,311.36
Gusty,64334700000000000,8780.0,351.2
Randa,60046500000000000,8453.0,338.12
Danika,66251900000000000,8478.0,339.12
Loree,67569700000000000,2937.0,117.48
Aryn,63522800000000000,1344.0,53.76
Brietta,60424100000000000,2401.0,96.04
Gwenneth,69292100000000000,1230.0,49.2
Lucille,62846500000000000,7142.0,285.68
Emylee,68388100000000000,6040.0,241.6
Farrah,63571700000000000,7887.0,315.48
Cathyleen,62195800000000000,1321.0,52.84
Sue,63175100000000000,8495.0,339.8
Ariela,67725600000000000,3399.0,135.96
Lenna,60664400000000000,4540.0,181.6
Dorene,68065700000000000,9340.0,373.6
Celisse,60695300000000000,6477.0,259.08
Dorothy,63078300000000000,3929.0,157.16
Estell,63823500000000000,7213.0,288.52
Fanny,65738000000000000,5546.0,221.84
Grier,68263300000000000,8059.0,322.36
Raina,65819500000000000,6054.0,242.16
Queenie,67103200000000000,4225.0,169.0
Myriam,65877800000000000,4504.0,180.16
Jessamyn,67047800000000000,7210.0,288.40000000000003
Heida,69219600000000000,6411.0,256.44
Lanae,61052300000000000,1930.0,77.2
Peri,61493400000000000,2400.0,96.0
Ardys,69642400000000000,9793.0,391.72
Annora,67632700000000000,9451.0,378.04
Madeleine,60992700000000000,9042.0,361.68
Allyce,62811400000000000,5198.0,207.92000000000002
Maisey,69880000000000000,6473.0,258.92
Tabbatha,64487900000000000,9699.0,387.96000000000004
Janis,64527800000000000,5597.0,223.88
Darci,63933300000000000,6626.0,265.04
Marjie,62440000000000000,3499.0,139.96
Deedee,69576200000000000,7193.0,287.72
Jenilee,64490600000000000,3503.0,140.12
Catrina,63232500000000000,1857.0,74.28
Janey,60635900000000000,7171.0,286.84000000000003
Cathie,60785400000000000,9049.0,361.96
Sissy,66471100000000000,5803.0,232.12
Keelia,62638700000000000,2668.0,106.72
Lorenza,62115000000000000,3862.0,154.48
Binny,65587300000000000,7960.0,318.40000000000003
Nita,69101200000000000,5524.0,220.96
Alleen,68645900000000000,6889.0,275.56
Karina,69572200000000000,8427.0,337.08
Alie,62673600000000000,9958.0,398.32
Maisey,61400000000000000,2577.0,103.08
Jolyn,60074300000000000,5713.0,228.52
Florie,66943800000000000,2090.0,83.60000000000001
Helena,67802100000000000,5472.0,218.88
Agnese,60655500000000000,6427.0,257.08
Dyann,68959800000000000,9918.0,396.72
Lorenza,68476500000000000,2092.0,83.68
Tonia,67051400000000000,7856.0,314.24
Selia,61658400000000000,1009.0,40.36
Rebeca,64226100000000000,4587.0,183.48
Ursulina,65290600000000000,3362.0,134.48
Kaia,63903300000000000,3988.0,159.52
Kristina,61319200000000000,9469.0,378.76
Andeee,68885100000000000,3309.0,132.36
Berta,63798300000000000,6066.0,242.64000000000001
Daryl,62573600000000000,8738.0,349.52
Quintina,60942000000000000,1573.0,62.92
Candi,60287800000000000,3643.0,145.72
Lanae,66693800000000000,7571.0,302.84000000000003
Lucy,61751000000000000,2018.0,80.72
Dale,61874800000000000,6270.0,250.8
Lexine,68162200000000000,8103.0,324.12
Elora,65987100000000000,7411.0,296.44
Vere,69473900000000000,3791.0,151.64000000000001
Lucille,65119300000000000,8810.0,352.40000000000003
Catrina,68581400000000000,4695.0,187.8
Sean,67274200000000000,7710.0,308.40000000000003
Penelopa,65978700000000000,2997.0,119.88
Lanna,68074900000000000,2899.0,115.96000000000001
Lizzie,60693800000000000,4567.0,182.68
Gwenneth,67573300000000000,1122.0,44.88
Dawn,64155400000000000,4265.0,170.6
Bettine,65311100000000000,2411.0,96.44
Sandie,68258000000000000,1260.0,50.4
Orsola,66240100000000000,2108.0,84.32000000000001
Silvana,60725900000000000,7337.0,293.48
Dianemarie,63851200000000000,3913.0,156.52
Laurene,62554100000000000,9017.0,360.68
Sara-Ann,62259100000000000,6695.0,267.8
Arlena,61907200000000000,3451.0,138.04
Berta,65559300000000000,5376.0,215.04
Bernardine,69722000000000000,3064.0,122.56
Silvana,62200100000000000,3805.0,152.20000000000002
Maurene,68225600000000000,6424.0,256.96
Adele,60363200000000000,2323.0,92.92
Florencia,64468100000000000,7508.0,300.32
Esmeralda,60615300000000000,1135.0,45.4
Aeriela,64135900000000000,4424.0,176.96
Ebonee,63321400000000000,8522.0,340.88
Lisette,61481500000000000,4074.0,162.96
Clo,60130800000000000,3177.0,127.08
Tilly,66926100000000000,2194.0,87.76
Shaine,66452000000000000,2232.0,89.28
Shaine,69159800000000000,9576.0,383.04
Adriana,65865300000000000,2370.0,94.8
Lisette,66239900000000000,5610.0,224.4
Tori,67314500000000000,7344.0,293.76
Kittie,69927100000000000,1185.0,47.4
Tarra,67712400000000000,6247.0,249.88
Celestyna,62891200000000000,8221.0,328.84000000000003
Romona,67345700000000000,1781.0,71.24
Angelique,64193000000000000,3126.0,125.04
Kore,65109100000000000,7222.0,288.88
Quintina,64431400000000000,6774.0,270.96
Ardenia,60364700000000000,1475.0,59.0
Lorenza,66578100000000000,8650.0,346.0
Sharai,65136600000000000,6722.0,268.88
Gertrud,66915200000000000,3851.0,154.04
Elise,68206800000000000,5468.0,218.72
Lita,63779400000000000,5464.0,218.56
Cherrita,66234500000000000,3864.0,154.56
Dode,61341600000000000,3433.0,137.32
Paule,68023500000000000,4535.0,181.4
Tera,66277300000000000,7203.0,288.12
Donetta,61799600000000000,9249.0,369.96
Letizia,64457500000000000,4994.0,199.76
Johna,62658300000000000,4880.0,195.20000000000002
Melisent,60262900000000000,2421.0,96.84
Peri,61867300000000000,7470.0,298.8
Phylis,66583100000000000,7727.0,309.08
Justinn,69790000000000000,7284.0,291.36
Selma,61799800000000000,4821.0,192.84
Phedra,60053700000000000,6002.0,240.08
Paola,69155800000000000,8189.0,327.56
Elvira,62361400000000000,8655.0,346.2
Jorry,60030600000000000,3260.0,130.4
Cathyleen,69499000000000000,9734.0,389.36
Cherrita,69737900000000000,4635.0,185.4
Lelah,62620300000000000,2149.0,85.96000000000001
Nonnah,67612400000000000,6508.0,260.32
Eugine,61170500000000000,6709.0,268.36
Mady,65425800000000000,8492.0,339.68
Ninnetta,62983300000000000,8569.0,342.76
Morganica,60623500000000000,7427.0,297.08
Raquela,60934600000000000,8541.0,341.64
Queenie,64589100000000000,1746.0,69.84
Tamqrah,69065100000000000,5220.0,208.8
Anallese,66467900000000000,4835.0,193.4
Dolli,68202400000000000,3196.0,127.84
Asia,68014800000000000,6538.0,261.52
Linet,61032400000000000,9468.0,378.72
Elmira,62718400000000000,1427.0,57.08
Randa,67923000000000000,7253.0,290.12
Fina,67228500000000000,6727.0,269.08
Doro,63315300000000000,4875.0,195.0
Tracey,67640700000000000,5656.0,226.24
Lucy,63091900000000000,1645.0,65.8
Ronna,60108700000000000,6348.0,253.92000000000002
Marita,65212000000000000,1464.0,58.56
Talya,62615300000000000,2503.0,100.12
Arlena,60903600000000000,8272.0,330.88
Kate,68547500000000000,3411.0,136.44
Annice,68304400000000000,3769.0,150.76
Nessie,67108800000000000,7806.0,312.24
Adore,68931800000000000,4229.0,169.16
Fina,63628700000000000,3274.0,130.96
Joane,61547900000000000,4334.0,173.36
Janis,64798100000000000,7015.0,280.6
Mary,63296400000000000,5584.0,223.36
Gusty,65077400000000000,8215.0,328.6
Bibby,63624600000000000,4810.0,192.4
Mary,60910100000000000,6662.0,266.48
Brana,60092800000000000,7769.0,310.76
Talya,68415400000000000,7084.0,283.36
Sam,63464200000000000,3933.0,157.32
Kerrin,60760900000000000,5311.0,212.44
Madelle,65897500000000000,4703.0,188.12
Concettina,60356200000000000,1028.0,41.12
Stacey,62274100000000000,4412.0,176.48
Aryn,60039700000000000,1979.0,79.16
Sharlene,69173900000000000,3963.0,158.52
Sindee,63512600000000000,6375.0,255.0
Janey,64163600000000000,2457.0,98.28
Karena,67810200000000000,7850.0,314.0
Iseabal,69260400000000000,9545.0,381.8
Ulrike,61551700000000000,4081.0,163.24
Clarice,60856100000000000,3837.0,153.48
Cherrita,60473100000000000,4594.0,183.76
Addia,60531500000000000,1181.0,47.24
Valli,61763900000000000,6586.0,263.44
Priscilla,60028000000000000,9217.0,368.68
Desirae,62033600000000000,9763.0,390.52
Gianina,60401900000000000,3096.0,123.84
Susette,62156600000000000,2669.0,106.76
Sandie,69220900000000000,8449.0,337.96
Joane,64173300000000000,6287.0,251.48000000000002
Perry,65589800000000000,4518.0,180.72
Tersina,65516900000000000,5626.0,225.04
Joceline,63205400000000000,1813.0,72.52
Berta,63079100000000000,9113.0,364.52
Marsiella,61838400000000000,9644.0,385.76
Fayre,64424300000000000,1785.0,71.4
Cherilyn,66912100000000000,1468.0,58.72
Henriette,67900800000000000,3864.0,154.56
Marjie,66133700000000000,4368.0,174.72
Vivia,62939200000000000,4328.0,173.12
Lynea,65474000000000000,4335.0,173.4
Mary,60770800000000000,7762.0,310.48
Jemie,62755700000000000,5736.0,229.44
Hayley,64636600000000000,2340.0,93.60000000000001
Mildrid,62352500000000000,4639.0,185.56
Roxane,60203100000000000,1651.0,66.04
Nessie,63521600000000000,5895.0,235.8
Karly,60681900000000000,1089.0,43.56
Sherrie,60073800000000000,8810.0,352.40000000000003
Raquela,68145800000000000,6301.0,252.04
Morganica,60058800000000000,8367.0,334.68
Charlena,62863500000000000,3375.0,135.0
Valera,64854900000000000,7758.0,310.32
Chrystel,68224500000000000,8137.0,325.48
Dacia,65434700000000000,5744.0,229.76
Eolanda,63540300000000000,7986.0,319.44
Nikki,67850900000000000,5384.0,215.36
Ardys,68048400000000000,8618.0,344.72
Dorothy,65877600000000000,9588.0,383.52
Ruthe,68774500000000000,7785.0,311.40000000000003
Rayna,69720900000000000,5449.0,217.96
Stacey,63201100000000000,6514.0,260.56
Sherrie,60127600000000000,9832.0,393.28000000000003
Tracey,65361800000000000,6011.0,240.44
Juliane,60398900000000000,2288.0,91.52
Nelle,62567500000000000,8198.0,327.92
Lorenza,65120800000000000,2240.0,89.60000000000001
Lorne,66546500000000000,9801.0,392.04
Alleen,65750200000000000,9918.0,396.72
Blinni,63910100000000000,4007.0,160.28
Sheree,61313400000000000,6667.0,266.68
Emylee,64507100000000000,9407.0,376.28000000000003
Lesly,64263800000000000,3185.0,127.4
Hildegaard,68360800000000000,8392.0,335.68
Tabbatha,63029100000000000,9987.0,399.48
Therine,60835800000000000,5809.0,232.36
Yolane,69567400000000000,4852.0,194.08
Shauna,65616900000000000,8034.0,321.36
Dorice,61057300000000000,9242.0,369.68
Stacey,69691100000000000,3188.0,127.52
Nonnah,67271900000000000,2843.0,113.72
Antonietta,65472000000000000,7016.0,280.64
Frances,65912100000000000,7641.0,305.64
Marika,60448300000000000,9742.0,389.68
Kaja,60707100000000000,6361.0,254.44
Genovera,67892300000000000,2132.0,85.28
Mignon,69276600000000000,6315.0,252.6
Oona,67302400000000000,2724.0,108.96000000000001
Tersina,67891000000000000,4497.0,179.88
Elbertina,68170200000000000,4084.0,163.36
Annice,61455100000000000,2502.0,100.08
Kate,67711800000000000,6351.0,254.04
Micheline,69210800000000000,9121.0,364.84000000000003
Kelly,68639300000000000,1291.0,51.64
Daphne,65851500000000000,8116.0,324.64
Daune,69706900000000000,1564.0,62.56
Leeanne,67734400000000000,2290.0,91.60000000000001
Thalia,67698200000000000,1341.0,53.64
Joy,64675200000000000,8787.0,351.48
Gloria,68963600000000000,8216.0,328.64
Catharine,63684000000000000,5055.0,202.20000000000002
Janis,68036300000000000,9353.0,374.12
Sam,61390500000000000,4677.0,187.08
Tiffie,69770900000000000,8583.0,343.32
Chastity,66620000000000000,9910.0,396.40000000000003
Carly,65391900000000000,7990.0,319.6
Marti,68788800000000000,4004.0,160.16
Yvonne,62244400000000000,2217.0,88.68
Frieda,62326900000000000,7250.0,290.0
Kayla,69132700000000000,5733.0,229.32
Etta,61561800000000000,1667.0,66.68
Dominga,65612700000000000,6713.0,268.52
Carolina,62716700000000000,4461.0,178.44
Blake,69188300000000000,9919.0,396.76
Jasmina,69764900000000000,8365.0,334.6
Dode,61966800000000000,4183.0,167.32
Nita,60625900000000000,4606.0,184.24
Misha,65091400000000000,7058.0,282.32
Beatriz,69842500000000000,2202.0,88.08
Berget,64769200000000000,9947.0,397.88
Eadie,65090100000000000,8544.0,341.76
Maud,67880200000000000,5696.0,227.84
Anthia,65826400000000000,5725.0,229.0
Nikki,64003500000000000,4405.0,176.20000000000002
Clementine,69855700000000000,3851.0,154.04
Joleen,62719800000000000,9762.0,390.48
Darci,66121100000000000,4775.0,191.0
Maud,63115100000000000,9488.0,379.52
Lita,62287000000000000,6338.0,253.52
Dotty,62028800000000000,2786.0,111.44
Ginnie,66908700000000000,4240.0,169.6
Feliza,69387900000000000,2654.0,106.16
Kamilah,65585800000000000,3985.0,159.4
Gabi,68609100000000000,5327.0,213.08
Brietta,65050900000000000,3699.0,147.96
Stacey,68496700000000000,5156.0,206.24
Aaren,63276000000000000,8680.0,347.2
Silvana,62591300000000000,4012.0,160.48
Deane,61150200000000000,3440.0,137.6
Adelle,60818900000000000,9056.0,362.24
Lynea,62307800000000000,4698.0,187.92000000000002
Penelopa,62186900000000000,1073.0,42.92
Lynea,69056200000000000,8953.0,358.12
Quintina,68876000000000000,2902.0,116.08
Caryl,61469900000000000,6982.0,279.28000000000003
Ethel,69753700000000000,3525.0,141.0
Estell,65586700000000000,4059.0,162.36
