NAME|ID|Total_Amount
Cacilie|4115466839625962|4825
Mara|5745765917176709|5532
Bertine|5526252433434329|8522
Theodora|5028904828115997|9564
Odessa|5320746641252315|9725
Roberta|6124817228801095|3272
Jorry|4962687932740088|1875
Mellicent|6427045961942007|5626
Sheelagh|4971403190399384|3905
Kassey|4934992162619981|1851
Annabela|6319156583260162|6837
Dorene|5091441163401937|9071
Tina|4019941001038574|8992
Tami|5970051273749517|3872
Judy|5231362008287616|1909
Yvonne|6434443768169089|9327
Corina|4030351458130057|8070
Teriann|4275989722928337|6824
Odessa|5157782321609579|7878
Tamqrah|6806760351450193|4268
Emmey|6052115792584917|1168
Daune|4906825553670514|9405
Catrina|6104604044520901|7366
Clary|4322163918445514|1408
Trixi|4585506124354363|2431
Katleen|5730020232655606|7934
Viviene|6689493125043539|6979
Georgina|5230254763725652|9139
Brietta|4426011543118052|4186
Larine|6803608703169186|1752
Marcy|6470244563087923|6586
Annice|5435639841558907|4052
Averyl|4945545221455487|4444
Joleen|5806987934087648|2419
Fernande|4150102308395985|6113
Valeda|6092616501082675|2104
Marinna|4340336804512979|8092
Vonny|5324723098389052|3379
Alleen|6393391441086773|3930
Wendi|5727226101260954|1877
Darci|6247525180753506|3339
Ulrike|4478967649463652|4341
Wilma|4184144259114812|3571
Jinny|6998751801544668|7515
Joane|5808895122991047|2007
Liana|4470981484325959|2173
Alameda|6546400542985444|5403
Elbertina|4221652791096352|1353
Sandie|5482598063798152|2641
Nariko|4437611532449016|7022
Augustine|6437922153927915|4738
Sandie|4942389094880740|4065
Suzette|6323051024791714|7214
Lolita|5985441397575171|4951
Ernesta|5890109249396655|7586
Krystle|5088271067455675|5935
Lorenza|4691748198377794|9033
Ricky|4996411461465535|3507
Consuela|4857918577551066|2517
Shauna|4198381492122506|4395
Vivia|4604501843004877|5236
Ileana|6181925425450752|5870
Daphne|6683667891397758|4008
Dorene|5561858748890983|7189
Tabbatha|6178323820378429|3738
Glenda|6857285679433893|6770
Leia|4254174048051952|9081
Angela|5618333834417980|9457
Kerrin|4493760826965396|7442
Gale|6633358553550235|2139
Leeanne|5826429192059993|1496
Janey|4316801579805621|4305
Bettine|4155676949549467|6266
Calla|4760460593857648|8495
Winifred|4665393854328028|3474
Alex|6399673181499298|8624
Laurene|5535095027293616|1918
Vanessa|6197918418243383|4073
Tabbatha|6738530873628662|3776
Lucy|5681784884000477|2543
Edith|6618056557450162|8929
Tina|5673711165484866|1392
Daphne|4502414626401514|6007
Angela|6726737410504046|2832
Florencia|5600143629209559|6392
Eadie|5740653604865047|6022
Dorice|5668590531042998|5504
Nickie|4835376509468635|5864
Leontine|6702230437088462|4747
Ann-Marie|6907587033245864|5815
Zia|5149313003407587|7012
Tracey|6659815692715353|3781
Evaleen|5878387690459851|9719
Miquela|5047658717508149|1398
Arlina|6810104587352567|6585
Josephine|4534483860124083|3089
Ashlee|4077085314002404|9464
Lory|5763210812306286|9527
Lelah|6713463369481638|3396
Fidelia|4802945505459588|9273
Annora|4189150424292687|7946
Aigneis|6923666914155146|2546
Elfreda|6654342151166906|4887
Shell|5921979484211348|5869
Sabina|5701857956593419|1230
Minne|6113847151148135|3270
Emmey|4807025307880643|2223
Leia|5169252814313980|3223
Christian|5986685626995884|3532
Amalie|6811101559318906|3195
Arabel|6423492033041109|6626
Codie|4881767222929592|4150
Olwen|4713272200413780|1006
Susan|4217012493922405|8135
Ashlee|5685787792259070|2034
Jemie|6958648062988352|9086
Albertina|5068766855662212|3399
Ulrike|6412640389601259|6583
Celestyna|6955209362200908|4208
Zsa Zsa|4805869296536062|2805
Carolina|4403879248548291|4184
Jinny|4701852962104196|8257
Millie|4868985367345580|1897
Hallie|5342002522069828|8648
Kalina|5878139615004240|5035
Pearline|5463120620443149|4101
Meg|5878520234958385|7942
Margette|6508518716443679|3034
Riannon|5758239681652131|4443
Dotty|4001649796319834|4268
Janey|4844279800199961|4610
Tina|4260680139085363|7274
Misha|5337354949539155|7968
Sharai|6788374407551230|2389
Selma|4964858414222197|9913
Roslyn|5827382473693715|7625
Karly|4946977994830326|9087
Dulce|4222094316425377|7862
Max|5862672897866984|9252
Jessamyn|5205898980385100|9026
Lila|4517075654031374|2619
Rozele|5284989334313289|9287
Belinda|6099532815812001|7722
Selma|6542795202128129|5847
Barbara|4155187109912873|3391
Roberta|5312522487039729|4948
Siana|4577752698123297|2497
Celene|4670369591889789|2030
Ileana|6646468601752159|2455
Deloria|5318244617753493|3242
Nonnah|4843787802536276|1867
Therine|6962160841509296|5784
Lexine|5102556101704523|4708
Gretal|5558770604791648|2048
Ardys|5827342718563928|9101
Imojean|6638186975808726|1902
Arlina|6362831131971476|8282
Clo|6542637990448135|6124
Julieta|5460302380470679|5554
Elsie|6438441996654931|4974
Trixi|6930233765525199|3324
Kary|6187452830850517|2567
Evita|4248778959231250|6674
Gusella|5585828650547267|2866
Tami|5606558921506786|6279
Orsola|6952034473393161|5904
Elie|5982232730685724|7064
Shaine|5960136116398882|3955
Reeba|4921488211981850|3953
Linet|4042305158801101|6125
Bernie|4122755240305639|6219
Libbie|5340478832366474|8819
Carmela|5551799339514939|2121
Collen|6619793283407310|8643
Desirae|6565840223138909|7525
Lenna|4954446731887067|4692
Rani|5173483881994209|4967
Di|5669778875607274|3690
Rhoda|6426794523306213|8302
Phylis|4071366078932717|8254
Gratia|5359164653479362|7243
Bee|5782275749025759|9676
Marline|6070996135979015|1835
Ebonee|6436705560698032|5899
Bernie|6733491239618157|1954
Janis|5423534909217415|3447
Lucille|4169258802651150|6262
Chloris|5781460374299841|7631
Rozele|6932754738841378|6471
Chickie|4711848824884543|4372
Nariko|4966085446542793|5115
Delilah|6422650932753681|4626
Yolane|5001654076126023|3011
Grier|6496317097443827|8824
Marleah|4508027319603690|2355
Sharlene|6893871136014122|7711
Nananne|5262558844406251|3987
Aurelie|6308110425878063|9477
Dione|5264584254662585|8006
Dorothy|6076067056720568|9726
Janis|6229169696113632|5667
Jacenta|6776982587969357|9161
Sissy|6504616325085764|4957
Ada|5061914861808660|6748
Suzette|5516684697742430|4317
Ernesta|4485008523189083|8369
Ulrike|4501182220095267|8275
Riannon|5884749199835565|4144
Celestyna|4280977979316662|8813
Lila|4334333900768021|4238
Randa|6917601259024109|3715
Hannis|4909390602695515|2480
Alyssa|5432526833747238|4867
Annecorinne|6019971181119773|6199
Lonnie|5885593895475270|6122
Allis|6376932260131356|1439
Rosene|4926455596049485|3539
Rebeca|5471577488103554|2942
Britni|6971341101588983|3449
Blondelle|6899108733070043|4237
Tilly|4516197597260114|5555
Stacey|4026721380957139|5765
Josephine|4561723292265416|6060
Elmira|6998146820508861|1719
Bobbi|6781850520585563|3354
Corry|6590302816826528|2100
Albertina|4372681149278266|2128
Hayley|5142179435985558|8750
Lynea|6656419258745432|8691
Celene|5874375731805604|7335
Anthia|5932720067830849|6392
Gwyneth|4125708688253702|4446
Hannis|4923028322802758|4712
Ardys|6392690556981950|1816
Kate|6005712345503387|1305
Ardeen|5269675659086843|3067
Annice|4494591832835250|4781
Madelle|6533439429404031|5436
Corene|5018716597974605|2974
Leia|5821236802907960|3713
Aigneis|6475891567493091|3313
Inga|5012108201821721|5880
Yolane|4774684980372652|4290
Joleen|4548699123304676|7182
Lelah|4705820447701505|1606
Amelia|6000722535806161|1756
Annaliese|5557063682424388|6801
Amara|4893756350026384|3107
Shaine|5071311739703413|5704
Arlena|4308665233176729|1485
Rebeca|6316332851970924|3073
Merci|5845685986649944|4394
Selma|5393647115945969|3103
Jobi|4938943773011438|4031
Eve|5044736267645745|7052
Mildrid|4261485356680005|4644
Chere|6328016008138154|2186
Jere|5332568707968200|3936
Tierney|5404992864142548|7460
Arabel|4326712634735892|4321
Cecile|5502074582387190|5792
Maridel|6127803775268674|9630
Ardys|6308748651197895|6389
Sharlene|6942650976676304|2893
Olwen|6765736261388674|9744
Nataline|6289683647655299|2630
Joelly|6162709506201936|7186
Oralee|5476159482044483|6867
Miquela|6915772879704636|6498
Quintina|5824557586346099|3903
Merry|4008098807004116|1801
Konstance|5842136540453824|2093
Fidelia|5894435604703137|7730
Blinni|5519397778246031|8348
Mildrid|6967755415532189|2141
Marinna|5550936948752910|5979
Rubie|6342568956901635|5307
Ruthe|4964755873754479|3593
Bernie|5457438408358834|1702
Gaylene|5486559293971236|4291
Sherrie|4552756630296620|1780
Tersina|4564043091459076|3080
Chere|4033342016086365|8165
Antonietta|4361725485949441|9425
Beatriz|4418373260557667|5865
Brena|4483876767174386|8671
Corene|6093036169066436|6922
Alyssa|4226703057139120|8078
Marita|5575750191703894|5436
Orsola|5451168332053991|4638
Marti|5611978739614827|6905
Fayre|6331249561165514|3658
Esmeralda|6250369736947485|5778
Nannie|5544206640467511|5886
Johna|6853736272914332|8277
Phylis|5891100635506405|3425
Ilse|4981014510850806|7396
Annecorinne|6272315403714563|3405
Paule|5715370698779363|3813
Pamella|6205692818531384|6061
Dede|5904218351389595|4529
Elena|5767566669687283|9270
Angelique|5631259595552112|1002
Hermione|4372160232904052|9234
Maisey|5553277176124501|5181
Kristina|4301168600899811|1810
Blinni|6062667201340633|5703
Lory|4609761978144373|1290
Viki|6883028520685656|9566
Leontine|6022864024060054|9122
Tina|4370787512531673|8997
Clo|4223133245294181|4757
Celisse|4732382350983007|9246
Blinni|4643458718748743|2765
Hermione|6231950874727063|4692
Chastity|6246841394919805|3032
Claresta|5752249812746186|9328
Tomasina|4888077379610234|1697
Genevra|6920553160972546|8418
Paule|6817523927838721|8085
Bernie|5302435539935163|4099
Nollie|4574538707178436|3079
Xylina|6276679760520722|9287
Kathi|5932249702276486|3676
Clary|4470414156903441|5406
Beverley|6838782632278827|2523
Hyacinthe|4994964380718180|4526
Selma|5841660197769843|2375
Lusa|6640775821540262|4943
Norine|6083987363404666|7185
Raf|5574409092314253|9279
Bill|6144887541355267|3915
Kimmy|5268059978543805|9882
Leanna|5600591737802108|4552
Edee|6630493090260876|5129
Micheline|4886583995095032|7463
Glynnis|6043615976234893|1170
Pearline|6906646326059065|3775
Chloris|5383156552523428|1747
Yetty|6077958231881589|2746
Gwyneth|6572857322847223|6477
Jinny|5624357022319110|6506
Lucille|4333623217158009|9043
Korrie|4955436160994257|9912
Jaime|5181628202161748|3684
Dede|4092217219287148|2425
Violet|4230096255437857|2488
Helena|5932762937859684|8197
Lily|4152300705673186|5850
Siana|4645169388434837|2630
Jenilee|4353925095494762|2927
Elyssa|6499912031423641|4056
Ann-Marie|6891795283889161|6762
Emmey|6279231145414418|9206
Harrietta|4755579269774877|2989
Luci|5885841568470479|1330
Andree|5609474021999980|3179
Ardys|4810008674261371|9115
Florencia|4966287940476747|5350
Ricky|4347248688757963|7679
Cyndie|4452605837609558|3000
Katharina|4053298251305846|9688
Sabina|4299545242127153|1198
Aurore|5208712980703287|2573
Michaelina|4129558766510009|5410
Rosaline|6729831193033706|3588
Valera|5996560605060286|7232
Max|5205479646542027|4011
Damaris|4629956615178065|4145
Mahalia|4136758896281714|2198
Joy|5443041271818714|1944
Elyssa|6082995642889759|6999
Malina|6199899093437801|2132
Minne|4814482402743739|2802
Gwyneth|4187428229308352|8041
Allis|5123647316192722|3724
Betta|4891413967008808|7859
Jacquetta|6676266067268354|9431
Agathe|5057456152548051|6088
Kaja|4046399386454389|1180
Lita|6416729451448775|5869
Elbertina|4992915356777914|8244
Sidoney|4677271393424783|3679
Diena|6242237581367427|5692
Karina|4257354768646270|2181
Winny|5922341159443479|1942
Etta|6657019362104606|8507
Bertine|5260117043382042|2661
Korrie|5451961555427183|9426
Minne|4323133337283155|3487
Judy|4619496564181415|4262
Margalo|6791566291227523|4432
Gabriellia|6287304435875247|1930
Mignon|4776685095259016|1790
Brooks|4735087650543185|4905
Britte|4139587969652391|8603
Ulrike|5160589805401521|6284
Brietta|4406607362810250|1349
Tamqrah|5577393672833942|6378
Silvana|5241623909026176|3127
Corly|4215323834420044|6778
Andeee|4180128806304115|6235
Elise|4815869152745650|6312
Camile|5353944692160760|2257
Jemie|4271286956296003|7100
Catrina|6025505246796467|3730
Atlanta|6424363466319918|9401
Sybille|5657143309209486|1495
Shel|5720932300871635|4162
Nananne|5370206676454112|2707
Sara-Ann|5987037040763605|4395
Charmaine|5295575348259927|9510
Estell|4477298670341706|1759
Liana|5043616713804549|2375
Etta|5126607581354061|7785
Merci|5853009432599516|6629
Tani|6639279604146854|4011
Ronna|4908469130888892|4394
Corina|4110934846163426|3755
Alleen|4343763121257578|6948
Zia|5615111067792287|2571
Winifred|5761760810742350|1854
Farrah|5019591359612964|7725
Vonny|4934753431229442|3993
Bobinette|5288160598423551|8764
Doro|4945539752160538|7646
Melina|4273362910348174|7477
Agnese|4402716374514945|3176
Laurene|5476908268236163|1303
Kimmy|6393977152154265|2579
Karolina|5303578541261252|7982
Vere|4287622270249696|9038
Almeta|6232937332728844|5856
Lily|6410955471012049|9614
Tami|4151300218886381|6941
Kate|6425516582489811|4353
Ashlee|5026102343844134|4211
Lindie|4426571328961202|4006
Zsa Zsa|5672942809195099|4518
Emylee|4470397627328772|9835
Sibella|4715579443219055|2270
Aaren|6715649997437814|2931
Glynnis|6888686058392225|6719
Ayn|4194208978677458|1475
Celisse|4091581038518321|7702
Adriana|5246786893390302|5595
Dania|5411297118566448|9099
Arabel|4026064262112194|1247
Lelah|5769806991457509|1754
Nita|4732621399503086|6061
Aili|6055720856439644|4038
Nyssa|4169291953014100|6338
Teriann|6225630442850349|9246
Maud|6108720866726206|1630
Babita|6062410825451099|9032
Rebeca|5951556171545457|5432
Ilse|4408941097196183|9633
Alyda|5251644821931831|1964
Katleen|4282204341414089|7735
Halette|6257223036986320|1990
Donnie|5920454488891984|4914
Hollie|6970359404965781|5258
Nikki|5415229589043463|6237
Gloria|6026062124261980|3571
Latisha|4771926740566247|3520
Rubie|6468205681640646|5176
Sam|6161100536563776|5394
Shel|4417830852900999|7413
Elena|4798957336299403|7955
Kathi|5881533123237828|8890
Annaliese|6355542833091333|7348
Maryellen|6253072687912731|4049
Estell|6886846887774607|8026
Margarette|6008846439584033|9329
Sam|6882352147571159|9182
Jan|6002928576915994|5265
Dagmar|5493826727959534|7858
Lauryn|5978016851108418|4115
Inga|5862244378393633|2857
Kimmy|5651874977050974|7486
Gratia|6390703003449064|6267
Elise|5157979959031025|5918
Roxane|6147156559734374|1584
Valeda|6736769099403284|3440
Elsie|5444807443496757|4508
Britni|5245096861469832|7866
Tina|5022971413291527|6209
Fredericka|4407343090605798|6531
Oralee|6994915119075183|4985
Sherrie|5998610576746912|8773
Kittie|5292337347418868|1544
Lynea|6888567216639656|8836
Marguerite|5872115702360609|9275
Adele|6183099382829612|4269
Phedra|4653090582052118|8565
Vinita|5455335256621210|7946
Riannon|5272017053689849|9853
Brandise|5057513942157507|3561
Briney|6078462309613707|2999
Selma|4986912619104883|8541
Concettina|5605299735256001|5196
Kalina|4449850025354244|2114
Shell|5470003430550225|4360
Annora|4922868013848031|1804
Moyna|6438311632922859|4320
Lucille|6218091819275759|8980
Konstance|4535440936391333|2034
Shaine|5461315303247991|5130
Cissiee|5354777764282033|4664
Fawne|5845827823231696|2518
Tressa|5915071301045402|2203
Jessy|6374287694706051|1739
Cassandra|4138846949227569|2687
Doralynne|6519988900000613|5805
Mureil|4327656206992260|7713
Ileana|6429212693235743|6144
Wilma|6687357264559938|4268
Maridel|4917161604960157|5735
Amalie|4060223294127459|8558
Gavrielle|4037709253868439|1911
Bernardine|4865631925148149|4098
Viki|4309239284110147|8339
Sabina|6904690737494739|6992
Emelina|4503140866068912|1374
Angelique|4225163254588371|2911
Mignon|4213568415322444|4687
Ana|4795371229374950|2244
Magdalena|5268761009113360|9725
Tarra|5510056345991320|2801
Philis|4259134975902445|5372
Frieda|6069151405547101|3587
Angela|6312223140361242|5851
Marika|4203841876918605|1034
Marsiella|5506031102011944|7742
Arlina|5069895961197207|1803
Kathy|4117377967765253|5763
Florie|4446762678638089|7376
Linet|4120845724821934|1680
Henriette|6518135308639948|8002
Kore|4350473629018829|1344
Helsa|4804136579631015|5900
Flory|5529081703748236|8738
Dagmar|4995911970567134|5159
Wynne|4305178368396238|9168
June|4586890710396037|6222
Fernande|6874446953454280|7334
Tonia|4475752864171623|9146
Calla|6676916532962094|6090
Shell|4321429280849118|2391
Minda|5585822497316157|3650
Anallese|4836454749487067|2346
Jinny|6701095609089845|6648
Andeee|4500685284517257|1416
Kelly|5852365051812151|5097
Lolita|6604985787606134|6656
Teriann|4069604855999704|2832
Anica|4791587283502135|7684
Sabina|4911045250434737|4859
Ariela|6907926747227245|9954
Merrie|6843102833160302|4764
Mary|4223565282712256|5657
Nadine|6876889836214838|5108
Averyl|4312649896987465|6891
Melodie|6666568138092759|6920
Arabel|6692380795526387|2541
Tiffie|6233985208132257|7948
Kristina|4420779033304507|7010
Misha|5476079856678710|6241
Bobbi|6708256599286732|6950
Kary|6311686835585215|5958
Madalyn|4406350390746713|5825
Melina|5528655905657212|4349
Dyann|4630442913378928|1035
Meghann|4063828603870429|1696
Kore|6158344708721901|4481
Winny|6931807659813003|7650
Max|4966815604029552|5359
Karly|4935704255607407|7913
Raf|6387430222977446|7530
Jere|6963175496994814|2909
Feliza|6528590943634365|9968
Edee|5945399436235078|2797
Robinia|6837612299404190|2821
Clary|5965932475980798|8143
Konstance|4776937997578470|9052
Lucy|6820284384758182|1296
Tamqrah|6666067839429584|4036
Mady|4995604748520180|3097
Maurene|5732663785217614|4399
Nicoli|4114288446627320|9715
Julieta|6740943170510043|7038
Bernardine|4573500822323266|4246
Ketti|4106374927950330|4071
Winifred|4342246548524078|7741
Willetta|5607150960304830|5071
Benita|6352901920894488|8997
Kayla|5086746050208160|8193
Roxane|5462599066124564|9199
Adele|4169614279932293|3019
Kerrin|4992646888032069|4789
Joelly|4554417169996235|9309
Kaia|6003047859015025|4303
Jillayne|6152920333823752|8218
Noelle|6113728308750537|3575
Alisha|5566507869153083|2691
Meg|5103334853759391|4728
Ana|4610831017687704|8787
Suzette|6351571316633030|3971
Drucie|5246478121581841|1135
Lanae|5466622922707409|5455
Bill|6986738665760815|4584
Cecile|4643333731506555|2277
Sheree|4317719768467945|7452
Gavrielle|6650841909056665|2482
Elka|6976424286085934|2773
Elena|5754664648139840|2088
Sophia|4462462141553827|5644
Sandie|5391264027422399|3322
Berta|6116685241152151|9583
Gisela|5142175058916039|2899
Sara-Ann|6945116306640022|1751
Gabi|6689739430711263|7919
Orelia|6831567270114836|9198
Robinia|5072398807283565|4931
Robinia|5261192137523314|8151
Claresta|6330920307796096|9303
Robbi|4637451310893787|8089
Cecile|4836692799622907|7357
Jaime|6405571361309591|3932
Valli|4078452334341812|9466
Esmeralda|4632370676842992|5404
Rhoda|6544437335657989|2954
Tani|4085660048891325|6841
Julieta|5683193330215658|9662
Berta|6584766582626928|9768
Karina|5912435006987433|2969
Mara|5668211025308887|8608
Tiffie|6550645565339505|5836
Nelle|4836511054854439|5297
Vonny|5195330344940982|8784
Genovera|6554568554183534|2908
Charlena|6793835725960115|5024
Janenna|5087890506794877|2451
Adelle|5746397641895928|2395
Dianemarie|4465260723933128|1325
Fred|6381478536018780|2612
Coral|6922471259199803|4862
Loree|5081583148915213|6397
Yetty|5011747907043202|5252
Monika|5699464556707493|5456
Fidelia|4184038224683121|4320
Gui|4389469654233498|3122
Antonietta|5356467974577329|3578
Kylynn|5174229174260749|3970
Barbara|4414585269544538|7193
Ofilia|4279228110284588|9675
Candi|6672071768185696|9449
Gaylene|5739443669648803|7377
Winny|6012454945282630|2147
Britni|4838258717907267|5427
Myrtice|5646262753456509|4646
Pollyanna|5222933445268199|8799
Jessamyn|5272687005140086|5779
Clementine|5917911794212558|1108
Kirstin|5441548216854673|3316
Sibella|5378578129644558|9668
Gabriellia|4658179289696107|6326
Tori|4034117128017798|3833
Lorne|4653008282495048|7946
Lory|5304608240811947|5059
Christal|4988333971090281|3242
Dode|4562340620683903|4614
Camile|4774591568539527|8557
Catrina|4529219092331175|9165
Sharai|5877212498237549|8689
Patricia|5604574538590699|8684
Paola|6430966806195363|5904
Ofilia|6245465257911105|9712
Gwenneth|6701665930841775|3279
Sara-Ann|6825013552002469|9477
Winny|4938271891849085|9229
Eve|4054524200574189|5856
Roz|4924247067776448|5522
Sue|6498651412120097|6889
Candy|4032745305833142|5143
Tera|4879815993263640|9884
Carmela|5228922988782970|4205
Frieda|4919134182939629|3665
Barbi|6394217952215862|1681
Dania|4567052427252501|7167
Emilia|6255655610304548|4572
Eugine|5376952152899567|2026
Rosaline|4698897818848023|3554
Vita|6791475189532811|1260
Lanna|4970429578418571|9484
Pierette|5362396343165946|3948
Myriam|5008578441004579|2206
Marika|6117963876527466|7977
Cristabel|5582566432583073|2016
Tabbatha|5934354541769770|5533
Peri|4939450182005750|3679
Fawne|6484698211247622|3099
Eve|6669936838419461|7560
Annabela|6664454342609693|4688
Hollie|5533295372037203|1539
Caryl|6290339316139298|2811
Kore|5158573657712073|8320
Stephanie|5028655186790086|3569
Betta|4338652597655856|4998
Mariann|6545924547732842|2987
Barbara|4276004392395544|8507
Susan|4454051175482907|2847
Sarette|6616876201944088|3556
Gabi|5398896587442507|7678
Laurene|4526264792762964|9760
Maud|4437379750767470|5778
Harmonia|6144413004696749|5951
Tobe|4610488040986215|9997
Jemie|6313453289497414|4071
Minda|6881653107767950|6910
Cassandra|4660392666011651|9833
Kara-Lynn|6689112518766877|7112
Nananne|6061684875501355|8820
Frances|5715141443440682|5841
Lacie|5850751589094811|2553
Raquela|6518950164780056|5778
Estell|5417399999762532|8049
Joeann|6819709677254111|6705
Bibby|6360885546293464|5319
Shirlee|5633592989362193|6543
Kristan|4797308903816480|4444
Lolita|6771635321813015|4330
Basia|5568528724673228|5163
Alisha|4899371948261602|4238
Tiffie|5122695429003206|2129
Chastity|4120323933502884|6506
Cissiee|6052452812710499|5743
Raquela|5501483382975135|2391
Ricky|6741228740204956|1333
Vinita|4222342570836908|8914
Evaleen|4938889351207407|5182
Jany|4535608935885239|1656
Catharine|6348574386958791|1865
Bobbi|5838811866884076|4101
Cacilie|4878578025303487|6089
Molli|5965110618201777|1501
Maryellen|4167464143579291|8811
Jordan|6661680723809418|2326
Katharina|6710805040860976|6424
Kimmy|4324659606496809|1811
Mamie|5913605240562508|9774
Fidelia|6815713761848243|1945
Nanete|4988907199894734|7524
Corry|6777710200829428|3813
Elie|5207679416756225|8177
Grier|6379032645587448|7153
Eugine|5644349865134491|5033
Dotty|5343133078755729|7478
Moyna|5500400369094579|8244
Blondelle|4372899630895751|8201
Zsa Zsa|4092252328221797|2947
Sean|5416038479314779|2071
Benita|6538633894726091|3474
Ekaterina|6557580647827975|7667
Dianemarie|4468488882451811|6311
Linet|6972280608924646|7558
Norine|5616972186483306|8310
Millie|4557733658402844|9030
Orelia|6557200540658395|5467
Nariko|6252456905031259|7216
Dennie|4316638683765865|5477
Lusa|6963407562692752|7245
Joelly|4194787072161237|2572
Benita|6844613470323552|9647
Tersina|6058710469384577|5154
Christy|4767491228246846|6502
Tami|5662803284268158|6387
Henriette|6320832556727538|8551
Chastity|5229092440075958|2851
Sean|5426026308111427|4409
Corry|5625722939189009|3356
Frieda|6512442334223613|7875
Dede|5202206456618668|4436
Frances|4076021750212760|3439
Claudina|6642075861877393|4710
Corry|5413120447720865|1962
Hayley|5557679275734382|4616
Harrietta|6446468898800905|4285
Sean|4973780212550948|1613
Corly|4577184952687036|5971
Starla|6963931652643968|6527
Marguerite|5062162790873087|8718
Cassondra|6438509638940188|6120
Glenda|5280984252098806|6627
Elmira|5305206757024228|4138
Lacie|5670575357323486|8040
Doralynne|4232731083241322|3828
Glenda|6570895870198588|2064
Vivia|6408332288189259|1382
Gerianna|5932423875029806|4225
Maryellen|6337975096842507|5441
Silvana|5707831159954138|1261
Hildegaard|5031406705671080|7691
Roseline|4219641619220736|7322
Hallie|5386327145496441|4638
Di|4293325383295070|7269
Rochette|6932252268896756|3491
Bee|4808445010460485|8502
Rosabelle|6403327157816276|4220
Louella|5260488593518686|1605
Aaren|6978441095680725|4816
Orelia|6310164248554215|8864
Yetty|6443264942332121|1425
Ernesta|5720698876552450|7341
Corina|5724787752991386|4359
Nannie|6155503392500096|6450
Gavrielle|5776337420921573|2490
Adore|5375753142237693|1311
Desirae|4859198099458302|8318
Corry|4675600465210694|9576
Gloria|4591675517684258|1374
Tobe|5343018723522003|3112
Robinia|6264712151675413|3313
Korrie|6614707491754863|4677
Andree|5435023709839950|8134
Correy|4527187417466687|8294
Carmencita|6796492230469372|4787
